Clairton, 40.2976, -79.8854
Clanton, 32.8417, -86.6230
Clare, 43.8245, -84.7628
Claremont, 34.1259, -117.7153
Claremont, 43.3790, -72.3368
Claremore, 36.3143, -95.6101
Clarendon Hills, 41.7981, -87.9569
Clarinda, 40.7380, -95.0340
Clarion, 41.2106, -79.3803
Clarksburg, 39.2862, -80.3230
Clarksdale, 34.1971, -90.5729
Clarkston, 33.8138, -84.2381
Clarkston, 46.4154, -117.0501
Clarksville, 35.4567, -93.4808
Clarksville, 36.5696, -87.3428
Clarksville, 38.3225, -85.7674
Clawson, 42.5367, -83.1504
Clay, 33.6980, -86.6068
Clayton, 35.6591, -78.4477
Clayton, 37.9403, -121.9301
Clayton, 38.6443, -90.3301
Clayton, 39.6629, -75.0782
Clayton, 39.8689, -84.3292
Clear Lake, 43.1346, -93.3740
Clearfield, 41.0216, -78.4390
Clearfield, 41.1030, -112.0237
Clearlake, 38.9590, -122.6331
Clearwater, 27.9787, -82.7623
Cleburne, 32.3585, -97.4172
Clemmons, 36.0318, -80.3861
Clemson, 34.6841, -82.8124
Clermont, 28.5403, -81.7296
Cleveland Heights, 41.5112, -81.5636
Cleveland, 30.3399, -95.0992
Cleveland, 33.7431, -90.7290
Cleveland, 35.1816, -84.8709
Cleveland, 41.4766, -81.6805
Clewiston, 26.7532, -80.9399
Cliffside Park, 40.8221, -73.9878
Clifton Forge, 37.8232, -79.8250
Clifton Heights, 39.9301, -75.2958
Clifton Springs, 42.9608, -77.1355
Clifton, 33.0249, -109.2883
Clifton, 40.8631, -74.1575
Clinton, 32.3540, -90.3403
Clinton, 34.4780, -81.8640
Clinton, 35.0007, -78.3322
Clinton, 35.5058, -98.9724
Clinton, 36.0986, -84.1283
Clinton, 38.3716, -93.7679
Clinton, 39.6607, -87.4046
Clinton, 40.1469, -88.9635
Clinton, 41.1395, -112.0656
Clinton, 41.8434, -90.2408
Clive, 41.6145, -93.7973
Cloquet, 46.7221, -92.4924
Closter, 40.9733, -73.9606
Clover, 35.1124, -81.2201
Cloverdale, 38.7960, -123.0152
Clovis, 34.4375, -103.1924
Clovis, 36.8283, -119.6851
Clute, 29.0273, -95.3972
Clyde, 41.3049, -82.9785
Coachella, 33.6910, -116.1451
Coal City, 41.2780, -88.2791
Coalinga, 36.1432, -120.3268
Coatesville, 39.9850, -75.8199
Cobleskill, 42.6787, -74.4860
Cochran, 32.3875, -83.3523
Cocoa Beach, 28.3328, -80.6274
Cocoa, 28.3821, -80.7675
Coconut Creek, 26.2803, -80.1842
Cody, 44.5212, -109.0550
Coeur d'Alene, 47.7041, -116.7928
Coffeyville, 37.0520, -95.6177
Cohoes, 42.7732, -73.7077
Colby, 39.3852, -101.0455
Cold Spring, 39.0130, -84.4349
Coldwater, 41.9428, -85.0016
College Park, 33.6385, -84.4597
College Park, 38.9964, -76.9337
College Place, 46.0430, -118.3869
College Station, 30.5857, -96.2960
Collegedale, 35.0522, -85.0488
Collegeville, 40.1873, -75.4581
Colleyville, 32.8913, -97.1486
Collierville, 35.0474, -89.6989
Collingdale, 39.9151, -75.2776
Collingswood, 39.9160, -75.0759
Collinsville, 36.3725, -95.8596
Collinsville, 38.6768, -90.0053
Colona, 41.4680, -90.3448
Colonial Heights, 37.2650, -77.3969
Colonie, 42.7199, -73.8333
Colorado City, 32.3994, -100.8582
Colorado City, 36.9774, -112.9830
Colorado Springs, 38.8673, -104.7605
Colton, 34.0538, -117.3254
Columbia City, 41.1611, -85.4854
Columbia Falls, 48.3698, -114.1914
Columbia Heights, 45.0484, -93.2473
Columbia, 31.2564, -89.8266
Columbia, 34.0366, -80.9043
Columbia, 35.6223, -87.0480
Columbia, 37.1036, -85.3074
Columbia, 38.4581, -90.2157
Columbia, 38.9475, -92.3263
Columbia, 40.0347, -76.4943
Columbiana, 40.8871, -80.6750
Columbus, 32.5100, -84.8771
Columbus, 33.5086, -88.4134
Columbus, 39.2094, -85.9178
Columbus, 39.9859, -82.9852
Columbus, 41.4360, -97.3559
Columbus, 43.3354, -89.0299
Colusa, 39.2049, -122.0095
Colville, 48.5450, -117.8975
Commerce City, 39.8638, -104.8434
Commerce, 33.2420, -95.8999
Commerce, 33.9963, -118.1519
Commerce, 34.2129, -83.4730
Compton, 33.8930, -118.2275
Concord, 35.3939, -80.6358
Concord, 37.9722, -122.0016
Concord, 43.2307, -71.5595
Concordia, 39.5669, -97.6472
Conneaut, 41.9277, -80.5685
Connell, 46.6627, -118.8403
Connellsville, 40.0158, -79.5899
Connersville, 39.6582, -85.1410
Conover, 35.7156, -81.2169
Conroe, 30.3174, -95.4705
Conshohocken, 40.0772, -75.3035
Converse, 29.5130, -98.3079
Conway, 33.8406, -79.0418
Conway, 35.0754, -92.4696
Conyers, 33.6645, -83.9967
Cookeville, 36.1485, -85.5114
Coolidge, 32.9595, -111.5285
Coon Rapids, 45.1756, -93.3095
Cooper City, 26.0465, -80.2866
Coos Bay, 43.3789, -124.2330
Coppell, 32.9639, -96.9907
Copperas Cove, 31.1180, -97.9135
Coral Gables, 25.7037, -80.2715
Coral Springs, 26.2702, -80.2593
Coralville, 41.6990, -91.5968
Coraopolis, 40.5148, -80.1627
Corbin, 36.9321, -84.1004
Corcoran, 36.0847, -119.5612
Corcoran, 45.1089, -93.5836
Cordele, 31.9563, -83.7695
Corinth, 33.1434, -97.0681
Corinth, 34.9474, -88.5143
Cornelia, 34.5164, -83.5308
Cornelius, 35.4733, -80.8833
Cornelius, 45.5198, -123.0529
Corning, 39.9282, -122.1820
Corning, 42.1470, -77.0561
Corona, 33.8623, -117.5642
Coronado, 32.6640, -117.1600
Corpus Christi, 27.7173, -97.3822
Corrales, 35.2367, -106.6197
Corry, 41.9259, -79.6358
Corsicana, 32.0823, -96.4676
Corte Madera, 37.9238, -122.5129
Cortez, 37.3498, -108.5769
Cortland, 41.3318, -80.7192
Cortland, 42.6004, -76.1784
Corvallis, 44.5697, -123.2781
Corydon, 38.2132, -86.1259
Coshocton, 40.2620, -81.8482
Costa Mesa, 33.6667, -117.9135
Cotati, 38.3278, -122.7092
Cottage Grove, 43.0913, -89.2023
Cottage Grove, 43.7958, -123.0581
Cottage Grove, 44.8161, -92.9274
Cottleville, 38.7512, -90.6585
Cottonwood Heights, 40.6137, -111.8144
Cottonwood, 34.7194, -112.0014
Council Bluffs, 41.2369, -95.8518
Country Club Hills, 41.5638, -87.7246
Countryside, 41.7741, -87.8752
Covina, 34.0903, -117.8817
Covington, 30.4808, -90.1125
Covington, 33.6049, -83.8466
Covington, 35.5656, -89.6480
Covington, 37.7786, -79.9868
Covington, 39.0334, -84.5166
Covington, 47.3665, -122.1050
Coweta, 35.9676, -95.6538
Coxsackie, 42.3561, -73.8080
Crafton, 40.4333, -80.0711
Craig, 40.5170, -107.5558
Cranston, 41.7658, -71.4858
Crawfordsville, 40.0433, -86.8966
Crescent City, 41.7728, -124.1902
Cresskill, 40.9405, -73.9597
Cresson, 40.4626, -78.5866
Crest Hill, 41.5722, -88.1125
Creston, 41.0597, -94.3650
Crestview, 30.7480, -86.5784
Crestwood, 38.5569, -90.3783
Crestwood, 41.6454, -87.7396
Creswell, 43.9212, -123.0159
Crete, 40.6256, -96.9570
Crete, 41.4398, -87.6230
Creve Coeur, 38.6621, -90.4430
Creve Coeur, 40.6422, -89.5987
Crockett, 31.3177, -95.4564
Crookston, 47.7747, -96.6062
Crossett, 33.1284, -91.9631
Crossville, 35.9526, -85.0294
Croton-on-Hudson, 41.2005, -73.9002
Crowley, 30.2174, -92.3752
Crowley, 32.5780, -97.3584
Crown Point, 41.4140, -87.3455
Crystal City, 28.6910, -99.8257
Crystal Lake, 42.2330, -88.3352
Crystal Springs, 31.9903, -90.3540
Crystal, 45.0377, -93.3598
Cudahy, 33.9631, -118.1830
Cudahy, 42.9467, -87.8638
Cuero, 29.1006, -97.2865
Cullman, 34.1791, -86.8402
Culpeper, 38.4705, -78.0002
Culver City, 34.0058, -118.3968
Cumberland, 39.6515, -78.7585
Cumberland, 39.7852, -85.9498
Cumming, 34.2068, -84.1339
Cupertino, 37.3167, -122.0465
Cushing, 35.9797, -96.7603
Cusseta, 32.3470, -84.7870
Cutler Bay, 25.5765, -80.3357
Cuyahoga Falls, 41.1641, -81.5206
Cynthiana, 38.3855, -84.2995
Cypress, 33.8171, -118.0386
D'Iberville, 30.4545, -88.8982
Dacono, 40.0617, -104.9500
Dacula, 33.9812, -83.8936
Dade City, 28.3564, -82.1942
Dahlonega, 34.5303, -83.9796
Daleville, 31.2914, -85.7114
Dalhart, 36.0579, -102.5123
Dallas, 32.7938, -96.7659
Dallas, 33.9153, -84.8416
Dallas, 44.9221, -123.3136
Dalton, 34.7688, -84.9711
Daly City, 37.6863, -122.4684
Damascus, 45.4299, -122.4462
Dana Point, 33.4733, -117.6969
Danbury, 41.4016, -73.4710
Dandridge, 36.0283, -83.4308
Dania Beach, 26.0594, -80.1641
Danville, 36.5831, -79.4088
Danville, 37.6420, -84.7767
Danville, 37.8121, -121.9698
Danville, 39.7607, -86.5081
Danville, 40.1422, -87.6113
Daphne, 30.6291, -87.8872
Darby, 39.9210, -75.2611
Dardenne Prairie, 38.7549, -90.7308
Darien, 41.7447, -87.9823
Darlington, 34.3015, -79.8672
Davenport, 41.5558, -90.6052
Davidson, 35.4861, -80.8272
Davie, 26.0789, -80.2870
Davis, 38.5552, -121.7365
Dayton, 30.0358, -94.9024
Dayton, 35.4917, -85.0116
Dayton, 39.1127, -84.4639
Dayton, 39.7798, -84.1999
Dayton, 45.1905, -93.4757
Daytona Beach, 29.1959, -81.0935
De Forest, 43.2319, -89.3424
De Funiak Springs, 30.7121, -86.1207
De Pere, 44.4312, -88.0795
De Queen, 34.0428, -94.3423
De Soto, 38.1410, -90.5609
DeBary, 28.8815, -81.3240
DeKalb, 41.9299, -88.7478
DeLand, 29.0225, -81.2872
DeRidder, 30.8467, -93.2931
DeSoto, 32.5992, -96.8634
Dearborn Heights, 42.3164, -83.2769
Dearborn, 42.3127, -83.2130
Decatur, 33.2277, -97.5899
Decatur, 33.7711, -84.2968
Decatur, 34.5733, -86.9919
Decatur, 39.8555, -88.9337
Decatur, 40.8301, -84.9281
Decorah, 43.3018, -91.7849
Deer Park, 29.6897, -95.1151
Deer Park, 39.2037, -84.3975
Deerfield Beach, 26.3050, -80.1278
Deerfield, 42.1655, -87.8515
Defiance, 41.2806, -84.3663
Del City, 35.4483, -97.4408
Del Rio, 29.3706, -100.8798
Delafield, 43.0717, -88.3910
Delano, 35.7670, -119.2637
Delano, 45.0377, -93.7918
Delavan, 42.6281, -88.6324
Delaware, 40.2870, -83.0749
Dellwood, 38.7563, -90.2767
Delphos, 40.8481, -84.3369
Delray Beach, 26.4550, -80.0905
Delta, 38.7561, -108.0772
Deltona, 28.9051, -81.2134
Deming, 32.2632, -107.7514
Demopolis, 32.4980, -87.8298
Denham Springs, 30.4743, -90.9594
Denison, 33.7570, -96.5661
Denison, 42.0160, -95.3528
Denton, 33.2165, -97.1411
Denver City, 32.9680, -102.8319
Denver, 39.7621, -104.8759
Depew, 42.9117, -78.7044
Derby, 37.5567, -97.2553
Derby, 41.3265, -73.0833
Des Moines, 41.5725, -93.6104
Des Moines, 47.3914, -122.3154
Des Peres, 38.5973, -90.4481
Des Plaines, 42.0343, -87.9008
Desert Hot Springs, 33.9550, -116.5430
Destin, 30.3950, -86.4701
Detroit Lakes, 46.8057, -95.8436
Detroit, 42.3834, -83.1024
Devine, 29.1457, -98.9049
Dexter, 36.7930, -89.9632
Diamond Bar, 33.9992, -117.8161
Diamondhead, 30.3791, -89.3707
Diboll, 31.1881, -94.7830
Dickinson, 29.4540, -95.0587
Dickinson, 46.8907, -102.7891
Dickson City, 41.4683, -75.6358
Dickson, 36.0637, -87.3661
Dillon, 34.4223, -79.3721
Dinuba, 36.5453, -119.3989
District Heights, 38.8593, -76.8880
Dixon, 38.4466, -121.8250
Dixon, 41.8436, -89.4786
Dobbs Ferry, 41.0127, -73.8698
Dodge City, 37.7609, -100.0182
Dolton, 41.6284, -87.5979
Donaldsonville, 30.0954, -90.9925
Donna, 26.1468, -98.0559
Doral, 25.8150, -80.3565
Doraville, 33.9072, -84.2711
Dormont, 40.3941, -80.0377
Dos Palos, 36.9854, -120.6337
Dothan, 31.2335, -85.4066
Douglas, 31.3602, -109.5394
Douglas, 31.5074, -82.8543
Douglas, 42.7547, -105.3834
Douglass Hills, 38.2367, -85.5500
Douglasville, 33.7382, -84.7071
Dover, 39.1600, -75.5204
Dover, 40.0033, -76.8484
Dover, 40.5302, -81.4805
Dover, 40.8859, -74.5597
Dover, 43.1887, -70.8845
Dowagiac, 41.9834, -86.1124
Downers Grove, 41.7947, -88.0170
Downey, 33.9379, -118.1312
Downingtown, 40.0076, -75.7019
Doylestown, 40.3140, -75.1280
Draper, 40.4956, -111.8607
Du Bois, 41.1225, -78.7564
Du Quoin, 38.0019, -89.2323
DuPont, 47.1079, -122.6496
Duarte, 34.1609, -117.9505
Dublin, 32.5358, -82.9279
Dublin, 37.7161, -121.8962
Dublin, 40.1112, -83.1451
Dubuque, 42.5007, -90.7064
Duluth, 34.0054, -84.1493
Duluth, 46.7797, -92.1334
Dumas, 35.8613, -101.9642
Dumfries, 38.5670, -77.3234
Dumont, 40.9450, -73.9925
Dunbar, 38.3688, -81.7345
Duncan, 34.5425, -97.9190
Duncanville, 32.6460, -96.9127
Dunedin, 28.0328, -82.7865
Dunellen, 40.5902, -74.4656
Dunkirk, 42.4803, -79.3323
Dunmore, 41.4153, -75.6072
Dunn, 35.3110, -78.6132
Dunwoody, 33.9418, -84.3123
Duquesne, 40.3732, -79.8501
Durango, 37.2744, -107.8702
Durant, 33.9957, -96.3938
Durham, 35.9801, -78.9045
Duvall, 47.7354, -121.9726
Dwight, 41.0985, -88.4238
Dyer, 41.4977, -87.5088
Dyersburg, 36.0459, -89.3782
Eagan, 44.8168, -93.1638
Eagar, 34.1058, -109.2956
Eagle Mountain, 40.3137, -112.0114
Eagle Pass, 28.7118, -100.4832
Eagle Point, 42.4677, -122.8016
Eagle, 39.6368, -106.8157
Eagle, 43.7231, -116.3856
Easley, 34.8191, -82.5830
East Alton, 38.8837, -90.1077
East Aurora, 42.7666, -78.6172
East Bethel, 45.3556, -93.2035
East Chicago, 41.6487, -87.4531
East Cleveland, 41.5318, -81.5795
East Grand Forks, 47.9283, -97.0137
East Grand Rapids, 42.9464, -85.6088
East Hills, 40.7958, -73.6292
East Lansing, 42.7483, -84.4834
East Liverpool, 40.6333, -80.5677
East Moline, 41.5198, -90.3878
East Orange, 40.7651, -74.2118
East Palo Alto, 37.4671, -122.1347
East Peoria, 40.6738, -89.5422
East Point, 33.6696, -84.4700
East Providence, 41.8064, -71.3565
East Ridge, 34.9973, -85.2284
East Rochester, 43.1121, -77.4869
East Rockaway, 40.6432, -73.6672
East Rutherford, 40.8179, -74.0853
East Saint Louis, 38.6156, -90.1305
East Stroudsburg, 41.0023, -75.1779
East Wenatchee, 47.4172, -120.2809
Eastlake, 41.6581, -81.4323
Eastman, 32.1973, -83.1714
Easton, 38.7760, -76.0702
Easton, 40.6858, -75.2209
Eastpointe, 42.4657, -82.9460
Eastvale, 33.9617, -117.5803
Eaton Rapids, 42.5093, -84.6528
Eaton, 39.7506, -84.6342
Eaton, 40.5251, -104.7133
Eatontown, 40.2913, -74.0558
Eau Claire, 44.8202, -91.4948
Ecorse, 42.2490, -83.1398
Eden Prairie, 44.8487, -93.4595
Eden, 36.5029, -79.7421
Edgerton, 42.8385, -89.0698
Edgewater, 28.9619, -80.9414
Edgewater, 39.7507, -105.0627
Edgewater, 40.8234, -73.9740
Edgewood, 39.0091, -84.5604
Edgewood, 47.2309, -122.2832
Edina, 44.8913, -93.3602
Edinboro, 41.8762, -80.1246
Edinburg, 26.3183, -98.1622
Edmond, 35.6689, -97.4159
Edmonds, 47.8114, -122.3534
Edna, 28.9757, -96.6483
Edwardsville, 38.7925, -89.9884
Effingham, 39.1200, -88.5509
El Cajon, 32.8017, -116.9604
El Campo, 29.1983, -96.2738
El Centro, 32.7873, -115.5578
El Cerrito, 37.9197, -122.3025
El Dorado, 33.2182, -92.6641
El Dorado, 37.8208, -96.8612
El Mirage, 33.5906, -112.3271
El Monte, 34.0739, -118.0291
El Paso, 31.8478, -106.4310
El Reno, 35.5430, -97.9660
El Segundo, 33.9169, -118.4021
Elberton, 34.1064, -82.8706
Elburn, 41.8838, -88.4615
Eldridge, 41.6394, -90.5805
Elgin, 30.3529, -97.3887
Elgin, 42.0385, -88.3227
Elizabeth City, 36.2946, -76.2357
Elizabeth, 40.6655, -74.1918
Elizabethton, 36.3363, -82.2380
Elizabethtown, 37.7033, -85.8771
Elizabethtown, 40.1534, -76.5991
Elk City, 35.3849, -99.4333
Elk Grove Village, 42.0061, -87.9929
Elk Grove, 38.4160, -121.3841
Elk River, 45.3313, -93.5670
Elkhart, 41.6919, -85.9620
Elkhorn, 42.6711, -88.5376
Elkin, 36.2619, -80.8442
Elkins, 38.9237, -79.8540
Elko, 40.8383, -115.7677
Elkton, 39.6066, -75.8205
Ellensburg, 47.0010, -120.5491
Ellenville, 41.7009, -74.3609
Ellettsville, 39.2308, -86.6221
Ellisville, 38.5895, -90.5883
Ellsworth, 44.5847, -68.4875
Ellwood City, 40.8619, -80.2830
Elm Grove, 43.0480, -88.0867
Elmhurst, 41.8973, -87.9432
Elmira, 42.0938, -76.8097
Elmsford, 41.0541, -73.8143
Elmwood Park, 40.9048, -74.1201
Elmwood Park, 41.9225, -87.8163
Elon, 36.1009, -79.5083
Eloy, 32.7464, -111.5994
Elsa, 26.2979, -97.9937
Elsmere, 38.9949, -84.6017
Elsmere, 39.7385, -75.5946
Elwood, 40.2743, -85.8372
Elyria, 41.3761, -82.1063
Emerson, 40.9749, -74.0239
Emeryville, 37.8382, -122.2932
Emmaus, 40.5352, -75.4978
Emmett, 43.8686, -116.4889
Emmitsburg, 39.7050, -77.3217
Emporia, 36.6953, -77.5356
Emporia, 38.4022, -96.1924
Encinitas, 33.0492, -117.2613
Endicott, 42.0980, -76.0639
Englewood Cliffs, 40.8821, -73.9466
Englewood, 39.6469, -104.9942
Englewood, 39.8643, -84.3071
Englewood, 40.8917, -73.9735
Enid, 36.4061, -97.8701
Ennis, 32.3255, -96.6369
Enoch, 37.7665, -113.0431
Enterprise, 31.3276, -85.8459
Enumclaw, 47.2018, -121.9898
Ephraim, 39.3577, -111.5819
Ephrata, 40.1811, -76.1812
Ephrata, 47.3119, -119.5342
Erie, 40.0384, -105.0409
Erie, 42.1167, -80.0731
Erlanger, 39.0109, -84.5863
Erwin, 36.1455, -82.4115
Escalon, 37.7911, -120.9981
Escanaba, 45.7478, -87.0905
Escondido, 33.1349, -117.0721
Espanola, 36.0040, -106.0677
Essex Junction, 44.4903, -73.1140
Estero, 26.4275, -81.7952
Estes Park, 40.3701, -105.5214
Estherville, 43.3998, -94.8343
Euclid, 41.5904, -81.5188
Eudora, 38.9345, -95.0957
Eufaula, 31.9102, -85.1505
Eugene, 44.0562, -123.1172
Euless, 32.8507, -97.0798
Eunice, 30.4904, -92.4191
Eureka, 38.5013, -90.6492
Eureka, 40.7148, -89.2775
Eureka, 40.7941, -124.1568
Eustis, 28.8568, -81.6783
Evans, 40.3661, -104.7389
Evanston, 41.2602, -110.9646
Evanston, 42.0463, -87.6942
Evansville, 37.9882, -87.5339
Evansville, 42.7781, -89.2967
Everett, 42.4064, -71.0544
Everett, 47.9524, -122.1672
Evergreen Park, 41.7213, -87.7013
Everman, 32.6296, -97.2828
Excelsior Springs, 39.3395, -94.2377
Exeter, 36.2940, -119.1459
Exeter, 41.3338, -75.8214
Fair Haven, 40.3618, -74.0392
Fair Lawn, 40.9358, -74.1177
Fair Oaks Ranch, 29.7454, -98.6396
Fairbanks, 64.8353, -147.6533
Fairborn, 39.8031, -84.0141
Fairburn, 33.5497, -84.5914
Fairfax, 37.9884, -122.5950
Fairfax, 38.8531, -77.2998
Fairfield, 33.4747, -86.9194
Fairfield, 38.2593, -122.0319
Fairfield, 39.3301, -84.5405
Fairfield, 41.0071, -91.9673
Fairhope, 30.5235, -87.8827
Fairlawn, 41.1270, -81.6212
Fairmont, 39.4768, -80.1490
Fairmont, 43.6441, -94.4618
Fairport, 43.0990, -77.4427
Fairview Heights, 38.5974, -90.0053
Fairview Park, 41.4419, -81.8530
Fairview, 33.1401, -96.6123
Fairview, 35.9819, -87.1286
Fairview, 40.8182, -74.0023
Fairview, 45.5471, -122.4391
Falcon Heights, 44.9899, -93.1770
Fall River, 41.7136, -71.1014
Fallon, 39.4739, -118.7780
Falls Church, 38.8846, -77.1751
Fanwood, 40.6417, -74.3857
Fargo, 46.8654, -96.8290
Faribault, 44.2986, -93.2787
Farmers Branch, 32.9272, -96.8804
Farmersville, 36.3054, -119.2082
Farmingdale, 40.7328, -73.4465
Farmington Hills, 42.4860, -83.3771
Farmington, 36.0370, -94.2537
Farmington, 36.7559, -108.1827
Farmington, 37.7820, -90.4287
Farmington, 40.9846, -111.9065
Farmington, 42.4614, -83.3784
Farmington, 44.6573, -93.1689
Farmville, 37.2968, -78.3993
Farr West, 41.3015, -112.0318
Farragut, 35.8731, -84.1821
Fate, 32.9401, -96.3864
Fayetteville, 33.4497, -84.4703
Fayetteville, 35.0847, -78.9777
Fayetteville, 35.1490, -86.5636
Fayetteville, 36.0713, -94.1660
Federal Heights, 39.8651, -105.0154
Federal Way, 47.3091, -122.3358
Fellsmere, 27.7243, -80.5978
Fenton, 42.7993, -83.7144
Fergus Falls, 46.2850, -96.0763
Ferguson, 38.7490, -90.2949
Fernandina Beach, 30.6589, -81.4499
Ferndale, 42.4592, -83.1314
Ferndale, 48.8525, -122.5893
Fernley, 39.5612, -119.1925
Ferriday, 31.6343, -91.5562
Festus, 38.2198, -90.4095
Fife, 47.2327, -122.3519
Fillmore, 34.3989, -118.9181
Findlay, 41.0460, -83.6380
Fircrest, 47.2308, -122.5157
Firebaugh, 36.8533, -120.4536
Firestone, 40.1505, -104.9479
Fishers, 39.9590, -85.9680
Fitchburg, 42.5912, -71.8156
Fitchburg, 42.9859, -89.4255
Fitzgerald, 31.7135, -83.2515
Flagstaff, 35.1867, -111.6175
Flat Rock, 42.0991, -83.2715
Flatwoods, 38.5209, -82.7195
Fletcher, 35.4315, -82.5038
Flint, 43.0235, -83.6921
Floral Park, 40.7226, -73.7029
Florence, 33.0631, -111.4272
Florence, 34.1782, -79.7850
Florence, 34.8300, -87.6658
Florence, 38.3821, -105.1117
Florence, 38.9893, -84.6469
Florence, 43.9916, -124.1065
Floresville, 29.1403, -98.1627
Florham Park, 40.7772, -74.3953
Florida City, 25.4418, -80.4685
Florissant, 38.7996, -90.3269
Flossmoor, 41.5391, -87.6857
Flower Mound, 33.0344, -97.1147
Flowery Branch, 34.1707, -83.9141
Flowood, 32.3359, -90.0802
Flushing, 43.0637, -83.8403
Folcroft, 39.8891, -75.2770
Foley, 30.3994, -87.6645
Folkston, 30.8392, -82.0072
Folsom, 38.6751, -121.1476
Fond du Lac, 43.7719, -88.4396
Fontana, 34.0967, -117.4599
Forest Acres, 34.0322, -80.9718
Forest City, 35.3339, -81.8702
Forest Grove, 45.5244, -123.1100
Forest Hill, 32.6620, -97.2664
Forest Hills, 40.4251, -79.8544
Forest Lake, 45.2536, -92.9583
Forest Park, 33.6209, -84.3592
Forest Park, 39.2860, -84.5259
Forest Park, 41.8683, -87.8157
Forney, 32.7453, -96.4496
Forrest City, 35.0101, -90.7875
Forsyth, 33.0347, -83.9380
Forsyth, 36.6922, -93.1101
Fort Atkinson, 42.9253, -88.8443
Fort Bragg, 39.4416, -123.8033
Fort Collins, 40.5487, -105.0656
Fort Dodge, 42.5098, -94.1751
Fort Lauderdale, 26.1412, -80.1464
Fort Lee, 40.8507, -73.9711
Fort Lupton, 40.0829, -104.7982
Fort Madison, 40.6198, -91.3520
Fort Meade, 27.7641, -81.8054
Fort Mill, 35.0072, -80.9381
Fort Mitchell, 39.0459, -84.5562
Fort Morgan, 40.2561, -103.7907
Fort Myers Beach, 26.4325, -81.9169
Fort Myers, 26.6197, -81.8306
Fort Oglethorpe, 34.9318, -85.2461
Fort Payne, 34.4559, -85.6954
Fort Pierce, 27.4263, -80.3421
Fort Plain, 42.9316, -74.6277
Fort Scott, 37.8286, -94.7037
Fort Smith, 35.3494, -94.3695
Fort Stockton, 30.8926, -102.8847
Fort Thomas, 39.0802, -84.4518
Fort Valley, 32.5522, -83.8816
Fort Walton Beach, 30.4244, -86.6192
Fort Wayne, 41.0885, -85.1436
Fort Worth, 32.7813, -97.3466
Fort Wright, 39.0462, -84.5362
Fortuna, 40.5855, -124.1417
Foster City, 37.5553, -122.2659
Fostoria, 41.1601, -83.4119
Fountain Hills, 33.6072, -111.7398
Fountain Inn, 34.6988, -82.1991
Fountain Valley, 33.7105, -117.9514
Fountain, 38.6863, -104.6744
Fowler, 36.6247, -119.6738
Fox Chapel, 40.5247, -79.8898
Fox Lake, 42.4260, -88.1847
Fox Point, 43.1582, -87.9015
Frankenmuth, 43.3320, -83.7395
Frankfort, 38.1924, -84.8644
Frankfort, 40.2799, -86.5181
Frankfort, 41.4913, -87.8395
Franklin Lakes, 41.0085, -74.2082
Franklin Park, 40.5903, -80.0999
Franklin Park, 41.9360, -87.8794
Franklin, 29.7851, -91.5098
Franklin, 35.1800, -83.3810
Franklin, 35.9215, -86.8522
Franklin, 36.6831, -76.9386
Franklin, 36.7158, -86.5585
Franklin, 39.4935, -86.0541
Franklin, 39.5537, -84.2950
Franklin, 41.1101, -74.5886
Franklin, 41.3936, -79.8425
Franklin, 42.8854, -88.0104
Franklin, 43.4500, -71.6689
Fraser, 42.5388, -82.9496
Frederick, 39.4334, -77.4154
Frederick, 40.1096, -104.9677
Fredericksburg, 30.2669, -98.8759
Fredericksburg, 38.2992, -77.4871
Fredonia, 42.4407, -79.3319
Freehold, 40.2595, -74.2753
Freeport, 28.9428, -95.3622
Freeport, 40.6515, -73.5850
Freeport, 42.2895, -89.6354
Fremont, 37.5256, -121.9870
Fremont, 41.3530, -83.1143
Fremont, 41.4418, -96.4887
Fresno, 36.7834, -119.7933
Fridley, 45.0842, -93.2596
Friendswood, 29.5109, -95.1980
Frisco, 33.1551, -96.8219
Front Royal, 38.9260, -78.1837
Frostburg, 39.6507, -78.9271
Frostproof, 27.7492, -81.5251
Fruit Heights, 41.0277, -111.9081
Fruita, 39.1540, -108.7285
Fruitland Park, 28.8599, -81.9192
Fruitland, 38.3216, -75.6244
Fruitland, 44.0204, -116.9223
Fullerton, 33.8841, -117.9279
Fulshear, 29.6931, -95.8792
Fulton, 38.8550, -91.9512
Fulton, 43.3168, -76.4161
Fultondale, 33.6177, -86.8015
Fuquay-Varina, 35.5956, -78.7801
Gadsden, 34.0090, -86.0156
Gaffney, 35.0742, -81.6558
Gahanna, 40.0251, -82.8638
Gainesville, 29.6814, -82.3454
Gainesville, 33.6391, -97.1488
Gainesville, 34.2903, -83.8299
Gaithersburg, 39.1347, -77.2130
Galax, 36.6660, -80.9176
Galena Park, 29.7450, -95.2334
Galesburg, 40.9506, -90.3763
Galion, 40.7392, -82.7773
Gallatin, 36.3783, -86.4697
Gallup, 35.5178, -108.7473
Galt, 38.2671, -121.3034
Galveston, 29.2487, -94.8910
Garden City, 32.0867, -81.1773
Garden City, 37.9765, -100.8579
Garden City, 40.7266, -73.6447
Garden City, 42.3244, -83.3412
Garden City, 43.6527, -116.2746
Garden Grove, 33.7787, -117.9601
Gardena, 33.8944, -118.3073
Gardendale, 33.6677, -86.8069
Gardiner, 44.1910, -69.7921
Gardner, 38.8163, -94.9297
Gardner, 42.5845, -71.9868
Garfield Heights, 41.4199, -81.6038
